"","Genus","Metabolite","Correlation","Pvalue","Group","AdjPvalue","Significance"
"283","Campylobacter","Glycine",-0.268742632719768,0.0118394376835743,"1",0.0118394376835743,"*"
"284","Campylobacter","D_Lactose",0.268520774077005,0.0119121359682292,"1",0.0119121359682292,"*"
"285","Campylobacter","D_Glucose",-0.106995944913784,0.323940677026096,"1",0.323940677026096,""
"286","Campylobacter","Creatine",0.113522660636808,0.295126011275586,"1",0.295126011275586,""
"287","Campylobacter","Oxaloacetic_acid",0.118739875167473,0.273344312896689,"1",0.273344312896689,""
"288","Campylobacter","Guanidinoacetic_acid",-0.125383712624638,0.247207273031638,"1",0.247207273031638,""
"289","Campylobacter","Alanine",-0.135081790477456,0.212228152743829,"1",0.212228152743829,""
"290","Campylobacter","D_Mannitol",-0.0269242035377514,0.804486615588123,"1",0.804486615588123,""
"291","Campylobacter","Lactic_acid",-0.0463938252106003,0.669595111001267,"1",0.669595111001267,""
"292","Campylobacter","Proline_betaine",-0.0347515596376105,0.749310067948224,"1",0.749310067948224,""
"293","Campylobacter","Formic_acid",-0.234026481165707,0.0291335752260998,"1",0.0291335752260998,"*"
"294","Campylobacter","Acetoacetic_acid",-0.0914977103895876,0.39930676286931,"1",0.39930676286931,""
"295","Campylobacter","Dimethylamine",-0.123012773531651,0.256329829607664,"1",0.256329829607664,""
"296","Campylobacter","Trigonelline",-0.00308592771235633,0.977369155680895,"1",0.977369155680895,""
"297","Campylobacter","Acetic_acid",-0.111801206785562,0.302556887529954,"1",0.302556887529954,""
"298","Campylobacter","Betaine",-0.113953853265023,0.293283683508799,"1",0.293283683508799,""
"299","Campylobacter","Caffeine",0.0247151858195877,0.82024621492697,"1",0.82024621492697,""
"300","Campylobacter","X2_Furoylglycine",-0.137956434089315,0.202570176008902,"1",0.202570176008902,""
"301","Lawsonella","Citric_acid",-0.210821403519174,0.0499888782805113,"1",0.0499888782805113,"*"
"302","Lawsonella","Hippuric_acid",-0.035973444297903,0.740801662978276,"1",0.740801662978276,""
"303","Lawsonella","Glycine",-0.0730442637917726,0.50135694657864,"1",0.50135694657864,""
"304","Lawsonella","D_Lactose",0.0565009976160624,0.603203473967987,"1",0.603203473967987,""
"305","Lawsonella","D_Glucose",-0.0847848658261544,0.43492617598344,"1",0.43492617598344,""
"306","Lawsonella","Creatine",0.0796776339016971,0.463191473137167,"1",0.463191473137167,""
"307","Lawsonella","Oxaloacetic_acid",0.00110994503161283,0.991859214959043,"1",0.991859214959043,""
"308","Lawsonella","Guanidinoacetic_acid",-0.033010186786895,0.761487588393391,"1",0.761487588393391,""
"309","Lawsonella","Alanine",-0.0885716583089643,0.414616011244859,"1",0.414616011244859,""
"310","Lawsonella","D_Mannitol",-0.0165127851707145,0.879341828024094,"1",0.879341828024094,""
"311","Lawsonella","Lactic_acid",-0.0343906488494465,0.751829011099922,"1",0.751829011099922,""
"312","Lawsonella","Proline_betaine",-0.0304028277413361,0.779829127010064,"1",0.779829127010064,""
"313","Lawsonella","Formic_acid",-0.240594303590067,0.0247849092798032,"1",0.0247849092798032,"*"
"314","Lawsonella","Acetoacetic_acid",-0.0513464210798875,0.636703950349954,"1",0.636703950349954,""
"315","Lawsonella","Dimethylamine",-0.0100872857088925,0.92611852508872,"1",0.92611852508872,""
"316","Lawsonella","Trigonelline",-0.0739010346266159,0.496337229738985,"1",0.496337229738985,""
"317","Lawsonella","Acetic_acid",-0.111377335897221,0.304405171365839,"1",0.304405171365839,""
"318","Lawsonella","Betaine",-0.0530568455173279,0.625502037924071,"1",0.625502037924071,""
"319","Lawsonella","Caffeine",0.421109033823807,4.87380064059998e-05,"1",4.87380064059998e-05,"***"
"320","Lawsonella","X2_Furoylglycine",-0.0505712790765396,0.6418076971462,"1",0.6418076971462,""
"321","Enterococcus","Citric_acid",-0.0559193352737021,0.606944638206176,"1",0.606944638206176,""
"322","Enterococcus","Hippuric_acid",-0.0900160133748738,0.407016897354893,"1",0.407016897354893,""
"323","Enterococcus","Glycine",0.0884604232594925,0.415204643689752,"1",0.415204643689752,""
"324","Enterococcus","D_Lactose",-0.0708325550133061,0.514436144240497,"1",0.514436144240497,""
"325","Enterococcus","D_Glucose",0.407011763217223,9.14427529648577e-05,"1",9.14427529648577e-05,"***"
"326","Enterococcus","Creatine",-0.0479299220088643,0.659323105799546,"1",0.659323105799546,""
"327","Enterococcus","Oxaloacetic_acid",-0.0334829175759285,0.758175872160638,"1",0.758175872160638,""
"328","Enterococcus","Guanidinoacetic_acid",0.143001399242822,0.186388538181517,"1",0.186388538181517,""
"329","Enterococcus","Alanine",0.0424269014755105,0.696400630729351,"1",0.696400630729351,""
"330","Enterococcus","D_Mannitol",-0.0281732036019857,0.795609969563732,"1",0.795609969563732,""
"331","Enterococcus","Lactic_acid",-0.0479569337940802,0.659143032159963,"1",0.659143032159963,""
"332","Enterococcus","Proline_betaine",-0.0441701412999156,0.684572815900079,"1",0.684572815900079,""
"333","Enterococcus","Formic_acid",-0.00181294775890152,0.986703487041744,"1",0.986703487041744,""
"334","Enterococcus","Acetoacetic_acid",-0.0391197485302484,0.719037917468227,"1",0.719037917468227,""
"335","Enterococcus","Dimethylamine",0.0970930340194173,0.37097900772463,"1",0.37097900772463,""
"336","Enterococcus","Trigonelline",-0.0702930377011973,0.517652866888912,"1",0.517652866888912,""
"337","Enterococcus","Acetic_acid",-0.0466018070743606,0.668200707724159,"1",0.668200707724159,""
"338","Enterococcus","Betaine",0.164371996449315,0.128171319839199,"1",0.128171319839199,""
"339","Enterococcus","Caffeine",0.152728314022604,0.157876168684278,"1",0.157876168684278,""
"340","Enterococcus","X2_Furoylglycine",-0.0368805134526763,0.734505438957211,"1",0.734505438957211,""
"341","Varibaculum","Citric_acid",-0.117029318698552,0.280363534268166,"1",0.280363534268166,""
"342","Varibaculum","Hippuric_acid",0.0224085260984642,0.836778753487891,"1",0.836778753487891,""
"343","Varibaculum","Glycine",-0.0467383998842712,0.66728553963749,"1",0.66728553963749,""
"344","Varibaculum","D_Lactose",0.412138391373933,7.29745042206914e-05,"1",7.29745042206914e-05,"***"
"345","Varibaculum","D_Glucose",-0.113823233547493,0.293840971446333,"1",0.293840971446333,""
"346","Varibaculum","Creatine",0.0866219848435077,0.42500331414907,"1",0.42500331414907,""
"347","Varibaculum","Oxaloacetic_acid",0.187582625826449,0.08188928302491,"1",0.08188928302491,""
"348","Varibaculum","Guanidinoacetic_acid",-0.108304999057276,0.318021712936263,"1",0.318021712936263,""
"349","Varibaculum","Alanine",-0.147114275489329,0.173907529389017,"1",0.173907529389017,""
"350","Varibaculum","D_Mannitol",-0.0963440839598817,0.374698070401196,"1",0.374698070401196,""
"351","Varibaculum","Lactic_acid",0.037254078129266,0.731917481210375,"1",0.731917481210375,""
"352","Varibaculum","Proline_betaine",-0.051961054117535,0.632669025087742,"1",0.632669025087742,""
"353","Varibaculum","Formic_acid",-0.175125211357848,0.104718206259485,"1",0.104718206259485,""
"354","Varibaculum","Acetoacetic_acid",-0.104574284905393,0.335074875863569,"1",0.335074875863569,""
"355","Varibaculum","Dimethylamine",-0.067437441910674,0.534847161686756,"1",0.534847161686756,""
"356","Varibaculum","Trigonelline",-0.0598574945059778,0.581817096113464,"1",0.581817096113464,""
"357","Varibaculum","Acetic_acid",-0.0996867759674046,0.358274093277068,"1",0.358274093277068,""
"358","Varibaculum","Betaine",-0.176366101957277,0.10224274278698,"1",0.10224274278698,""
"359","Varibaculum","Caffeine",0.00907675465692714,0.933502079469083,"1",0.933502079469083,""
"360","Varibaculum","X2_Furoylglycine",-0.124986027074931,0.248721633013395,"1",0.248721633013395,""
"361","Fusobacterium","Citric_acid",-0.208766979115219,0.0523160399694208,"1",0.0523160399694208,""
"362","Fusobacterium","Hippuric_acid",-0.0763232271708686,0.482289563610986,"1",0.482289563610986,""
"363","Fusobacterium","Glycine",-0.127882281236493,0.237838013401614,"1",0.237838013401614,""
"364","Fusobacterium","D_Lactose",0.560747651240178,1.61765774973012e-08,"1",1.61765774973012e-08,"***"
"365","Fusobacterium","D_Glucose",-0.14048945091728,0.194324210146807,"1",0.194324210146807,""
"366","Fusobacterium","Creatine",0.154966190953561,0.151801885379865,"1",0.151801885379865,""
"367","Fusobacterium","Oxaloacetic_acid",0.302559693118768,0.00439460294212979,"1",0.00439460294212979,"**"
"368","Fusobacterium","Guanidinoacetic_acid",-0.0763720037940786,0.482008878122189,"1",0.482008878122189,""
"369","Fusobacterium","Alanine",-0.149107866718697,0.168083295651389,"1",0.168083295651389,""
"370","Fusobacterium","D_Mannitol",-0.106033838213616,0.328335541590487,"1",0.328335541590487,""
"371","Fusobacterium","Lactic_acid",-0.107571406911175,0.321330064933792,"1",0.321330064933792,""
"372","Fusobacterium","Proline_betaine",0.132424295344709,0.221443201151874,"1",0.221443201151874,""
"373","Fusobacterium","Formic_acid",-0.239534735628424,0.0254466376426114,"1",0.0254466376426114,"*"
"374","Fusobacterium","Acetoacetic_acid",-0.128494388476407,0.235580774205302,"1",0.235580774205302,""
"375","Fusobacterium","Dimethylamine",-0.162074404465093,0.133666368069624,"1",0.133666368069624,""
"376","Fusobacterium","Trigonelline",-0.0941462474862711,0.385741891843755,"1",0.385741891843755,""
"377","Fusobacterium","Acetic_acid",-0.157211784409217,0.145884090535124,"1",0.145884090535124,""
"378","Fusobacterium","Betaine",-0.132635805279407,0.220699623687399,"1",0.220699623687399,""
"379","Fusobacterium","Caffeine",-0.0192314138683843,0.859665069964251,"1",0.859665069964251,""
"380","Fusobacterium","X2_Furoylglycine",0.052542947265435,0.628858897868736,"1",0.628858897868736,""
"381","Ezakiella","Citric_acid",-0.192418843126263,0.0741753815296517,"1",0.0741753815296517,""
"382","Ezakiella","Hippuric_acid",-0.0348523048493729,0.748607393564043,"1",0.748607393564043,""
"383","Ezakiella","Glycine",-0.161796811199118,0.134342215153663,"1",0.134342215153663,""
"384","Ezakiella","D_Lactose",0.269072833739386,0.0117319535679569,"1",0.0117319535679569,"*"
"385","Ezakiella","D_Glucose",-0.0972274178683931,0.370314086890537,"1",0.370314086890537,""
"386","Ezakiella","Creatine",0.0448365326503266,0.680071186112369,"1",0.680071186112369,""
"387","Ezakiella","Oxaloacetic_acid",0.136938751605099,0.205952663771267,"1",0.205952663771267,""
"388","Ezakiella","Guanidinoacetic_acid",-0.0555011547717254,0.609640585394452,"1",0.609640585394452,""
"389","Ezakiella","Alanine",-0.127985551231647,0.237456141202321,"1",0.237456141202321,""
"390","Ezakiella","D_Mannitol",0.0266713908754471,0.806286412195689,"1",0.806286412195689,""
"391","Ezakiella","Lactic_acid",-0.0544518160323614,0.616428409038646,"1",0.616428409038646,""
"392","Ezakiella","Proline_betaine",-0.0735144769582054,0.498598759351139,"1",0.498598759351139,""
"393","Ezakiella","Formic_acid",-0.145071235351966,0.18002847248756,"1",0.18002847248756,""
"394","Ezakiella","Acetoacetic_acid",-0.0766303197847928,0.48052385234736,"1",0.48052385234736,""
"395","Ezakiella","Dimethylamine",-0.116517866667396,0.282485411256501,"1",0.282485411256501,""
"396","Ezakiella","Trigonelline",-0.0455082093022878,0.67554515880781,"1",0.67554515880781,""
"397","Ezakiella","Acetic_acid",-0.0814404048338934,0.453323717309148,"1",0.453323717309148,""
"398","Ezakiella","Betaine",-0.168448508409849,0.118848490421647,"1",0.118848490421647,""
"399","Ezakiella","Caffeine",-0.0165804414933956,0.878851207921982,"1",0.878851207921982,""
"400","Ezakiella","X2_Furoylglycine",-0.136145151658726,0.208618189930151,"1",0.208618189930151,""
